reviewId,content,score
9665439b-89dc-4b07-9a8f-3bdc579c6a42,"Been using it since 2020, it's great",5
388f40ea-0beb-4a9c-875c-b862f6a6b53f,the new policy of premium is worst,1
b5d983b9-abfd-4de7-b280-4ce18ffc3b84,Great app,4
baef9dfc-72d6-4499-8ecd-72fee2e6fd45,I don't get r To download,2
131f3dfa-34f8-4ce6-9ad7-065e97910dec,With premium same recommendation every time worst experience ever.....,1
43b7da39-e031-4bf3-91b0-464e02420f72,Ive been useing spotify for a while now and i highly recomend this music app than any other. Keep up the gokd work spotify,5
be7ab711-a8dc-4562-9fc2-a6bb2bf46b62,It's so good the music is good to.,5
75279491-2758-4b0d-a8ed-8b7a78c38fbc,GREAT APPLICATION ❤️✨,5
bd4e1795-5af3-4c9c-b473-9360b0a3b43c,This app's advantage is to be a all songs are search and watch this😀👍,5
0565e185-c17a-45de-9580-5292e3981db1,"To anyone thinking of getting Spotify: this app is BEYOND WORTHLESS if you're not on premium. Can't even control your own queue or shuffle, that's ludicrous. The premium plan itself is also ridiculously expensive, no scope for auto-renewals, no promotional discounts, nothing. Just another example that when corporate profits are needed, the user experience gets worse. Spotify is the next Adobe, beware.",1
2b446f4d-9910-49d8-be28-838d06c08c76,"The app is okay, but the offline experience is quite bad. I have downloaded many of my playlists, but I can't even use Spotify if I don't have network connection like when I'm on the tube. I need to put my phone on flight mode, kill the app, and open it again to be able to use it again. This needs to be improved because it makes the app look sloppy. Not great from a huge company like Spotify.",3
ada0c8d0-8408-409e-b24e-876ad2fdf7df,its the best music platform for me,5
8ad15eaf-e5fd-4580-b95e-b9a1b6eb18d6,"I would not even give it one star if I had to. Literally the worst music app. You need to get premium even if you want to skip songs, like bruh. Please don't install this app, it's just too irritating",1
4df22f1d-3bed-436d-b8c1-25a941985664,"The app is very good Spotify vibe is awesome ,also premium is very good 👍",4
660a5dd1-a243-4560-9378-9c04a6b5cc83,Awesome,5
eaa14dc4-c174-4b7b-9d94-f4679e1932cb,BEST APP FOR SONGS!,5
cd5c9b62-aa53-4aea-b679-2bce52f58a41,Good quality songs,4
3a1a29a0-b24c-4641-b2a2-3fc8d4a6b2cb,Very good app,4
2a7e1e3c-90c2-4850-861e-e0717c3ea00a,Best music app ever,5
ebc12522-d0b1-4232-8c97-3db4d91a0536,Its really annoying that you cant listen whole album you create on spotify by your own cus its switching randomly itself,1
9c0ab349-8286-4708-a57b-ada2492dd0fb,"This used to be my favourite app but it now seems as if Spotify is trying to annoy us and thereby lure us into buying premium, which we aren't interested in. Not able to change the track, choose the song, make a queueand the unnecessary songs playing in between are just so irritating. Please fix atleast some of the things!",1
3a295d19-2ec6-4540-a444-647192fe365c,Very good 💯💯💯💯💯💯💯💯,5
4934b2f4-569b-4a41-b822-e10a165719d7,Really good app no real complaints.,5
879a6bc2-d7dc-423a-8b5d-f73467fcd6a3,Excellent,5
2a4ed5b6-33e6-48cd-a9a0-5f96532728bf,"What's wrong with Spotify, I have premium but the experience is very bad after 2022 this app trash., I am uninstalling @Spotify 🚮",1
fa6f07f4-1f08-48c3-8f53-3e4aa2a80b0c,I love this app,5
c627ed5b-2eb7-494d-8baa-f161c8c2734c,Recommendation songs are buetyfull..,5
2a46d55b-db95-4fbc-8ebf-7096f1909d47,"Whoever wrote the instructions for how to switch your Facebook account has got to have severe borderline retardation. For it to be so unnecessarily complicated and difficult, I only wish your product becomes replaced by a much better company. I wanted to connect my iPad with a different Facebook account. But spotify only seems to recognize the old Facebook account that was originally logged in there. It is so inaccessible for your users that I honestly don't know how until now there is no fix.",1
65dafda0-5050-4aff-9ed2-17063ed173be,Does not work.,1
c1c3ea5f-6b49-47e0-8397-743a2eb0c946,"I love this app , it helps when I do my work , the only downside is that I get dating apps suggest to me even though I put them as not relevant to me",5
7fd1fbee-1988-4598-b084-f28cca5129e8,Seamless and very very enjoyable,5
575a8b14-c0b1-4107-8a88-3375a62d4de0,Excellent,5
23843166-9f4d-4d93-8c70-c4daff3bf040,Nice,5
da467de2-b9aa-45d9-8836-21c1b3dc3f15,This is actually so good,3
456ab758-fe58-4b50-895b-18a0a1c702bb,"It's a good app, but in phone is kinda trash.",3
12be4be0-3189-418b-b787-65cbbd1f593d,i hope it will become free,5
fd410633-cae0-4d96-b7e4-1543224ecd10,This app is outstanding 😍,5
4e775568-9976-45c7-a4cd-6d7fe2c24b2a,What more do I need to say? Thou app is beautiful with the flow of melody and peace. The safe way to live with a beautiful melody,5
79304f6b-2940-428d-9148-ae60714de6b2,Interesting,5
03f02bb9-0936-4529-9087-cf042b532016,Good app on scam,5
090218ed-0d40-4815-8e2f-c40cfc219642,Super cool👍😎😎😎,5
36f0d267-e6bb-4609-bd90-6bd952955317,Its collection of songs is good but ads are too long and often appear during a song/while a song is playing.,4
e1567c04-32f9-4487-a671-8c484031f293,"𝚃𝙷𝙸𝚂 𝙸𝚂 𝙰 𝙱𝙴𝚂𝚃 𝚂𝙾𝙽𝙶 𝙰𝙿𝙿 𝙴𝚅𝙴𝚁!!!! 𝙸𝚃 𝙷𝙰𝚂 𝙾𝙻𝙳 & 𝙽𝙴𝚆 𝚂𝙾𝙽𝙶𝚂, 𝙱𝙻𝙰𝙲𝙺 𝙿𝙸𝙽𝙺,𝙱𝚃𝚂 𝚂𝙾𝙽𝙶, 90'𝚂 𝚂𝙾𝙽𝙶 & 𝙴𝚅𝙴𝚁𝚈 𝙻𝙰𝙽𝙶𝚄𝙰𝙶𝙴 𝚂𝙾𝙽𝙶. 𝚆𝙴 𝙲𝙰𝙽 𝙳𝙴𝙲𝙸𝙳𝙴 𝙾𝚄𝚁 𝙵𝙰𝚅𝙾𝚄𝚁𝙸𝚃𝙴 𝚂𝙸𝙽𝙶𝙴𝚁'𝚂 𝚂𝙾𝙽𝙶. 𝙸𝚃 𝙷𝙰𝙳 𝙼𝙾𝚂𝚃 𝙵𝚄𝙽 𝚆𝙷𝙴𝙽 𝚆𝙴 𝙷𝙴𝙰𝚁 𝚃𝙷𝙸𝚂 𝚂𝙾𝙽𝙶 𝚆𝙸𝚃𝙷 𝙴𝙰𝚁𝙿𝙷𝙾𝙽𝙴𝚂 𝙾𝚁 𝙷𝙴𝙰𝙳𝙿𝙷𝙾𝙽𝙴𝚂..!! 😀",5
bb2ffb24-d877-4cb4-ac90-59169f31df6a,Me to 1 star bhi na du kyuki jo gana bajate hai vo to bajta nahi dusra hi baj jata hai,1
56981762-c2d8-4fa9-ad29-3f30825aa035,Good,4
0c113ea1-8630-4423-9198-559a2ab4f1dd,👌👌👌👌👌👌👌,5
0c4f1c67-2d13-4ec0-acad-ddfef5116c76,Best for naat,5
ae4b6802-9ed7-448b-b107-4d9b843cd94e,Very good,2
820a2b96-04d9-4022-b379-4b948a9d7265,Good,5
f26d397f-ab53-4f84-b8d5-89389c70922b,Perfect,5
33d695c8-98ca-4404-be20-767a72bacc77,Spotify is hands down the best music player ever!,5
b95a7969-9aed-4207-b6f3-b108a4e03795,Amazing app,1
0630570c-bb36-4d85-a0fb-ea1be23d229c,Great app,5
cbde537f-0cc2-472f-b1e6-ad8d3a5765ce,"kebanyakan iklan dan biasnaya kedapetan yang horror, muter playlist sekarang lagi yang nggak ada di playlist sudah diputer bahkan sebelum lagu di listnya selesai. LIRIKNYA KENA LIMIT, SKIP LAGU KENA LIMIT, PILIH LAGU JUGA KENA LIMIT. KESABARAN GW JUGA UDAH DI LIMIT😤😤😤",1
f82a89f5-6d64-4f2c-be34-48a4b8724c91,Wonderful app but for some reason it gets buggy once in a while and I have to reinstall it,4
43702ae9-dc9b-4435-8ee9-36e04cbf3dcb,Excellent,5
0dde3b9e-0c37-48ab-95f5-dc229feec19f,"Bang average music app. Sound quality is good, search and availability of music is spot on. easy wins though like categorisation and making playlists are overly awkward and not well designed. App seems to very easily struggle when trying to do things and really slow down to the point of being unusable. downloading the songs to reduce data= great losing the ability to put a specific playlist on your homescreen = bad",3
3b577802-277c-449e-bfcd-e62bfd55ff3f,Best song ap ever I love it,5
26ad8490-dab4-4d5c-a78a-83d7f8822a5a,So good app,5
63010637-d2b0-4353-afc7-2a409c62b8da,awsome app :3,5
f4231f37-4a72-4b47-b6bc-7269fcfcd135,Every songs I love it,5
47939e03-d896-47f5-9a63-41bb371b1e24,Excellent.,5
83b3ae64-6042-4054-8f53-62722045c744,Top,5
fda80b53-cdfb-4c8c-82de-161f681f5904,Incredible app,5
d7e881ec-ecf3-496b-9a4e-07ff8d760872,Great app!,5
4d7dc3ff-3d6f-4570-8392-498eb1b0578d,Was a good,5
45530462-7c63-4104-80d4-9f38e2bc3e8e,There should be another mini search option on Artist's page to search for specific songs by the artist. The general search feature ain't that intuitive.,2
d86a1ba7-8329-4924-84c8-045020ae4b38,Awesome,5
e1aa8f18-5657-4c32-be9e-f60435ef7fef,UI could be better,4
7ac10da0-47b8-4210-94ef-45b1d4dacd11,Nice,5
ad3c592d-da86-4b59-b17b-1df46e905af5,Recomend songs are not too much good,2
8a84d3d6-f002-4feb-9114-b44ae4448caa,"If there are ads, it doesn't matter, but I only want to play the music I want, not randomly. It doesn't matter how many ads there are, the important thing is that I can hear my favorite music.",2
f74e2664-5421-46a1-adde-763e26d9fcc0,👍👍👍👍👍👍👍,5
e6765888-a7bb-4963-b815-8630e393af98,Deleted my account. Can't play free music anymore.,1
963a6c0c-f495-4b17-8adb-89338f43dfba,Shuffle is broke.,2
dd0dedd3-9106-4eaf-8f86-0ba9a160503f,need a smart shuffle off button it is annoying when listening to my playlist,3
eb628f85-f6e4-4c18-9405-997684bf0d25,Nice,5
9bdc8a2e-b2c6-42e4-a5e6-8a50b2696c8c,Love it 👍👍👍,5
2ff60098-7532-42be-b1c5-24c2add5c7fd,Awesome,5
1fbc92f0-4fa1-40f2-b017-1d9834e3a6c8,Exceptional,5
e73e1ea8-dcff-466c-b31e-a17274330669,Just kicked me off and logged me out. Won't let me log back in,5
7fa687fd-3a54-4e13-a369-0d6a13596fd2,I like how the app provides new music without the listener having to search and download.,5
f8788b5d-b452-4990-ac63-bb1385f04ba5,Great 👍,5
807f1297-541c-4219-ba36-d05ea5a00839,Knowingly putting high volume ads after a sleep timer is truly evil and I will never forget,1
1b3262c1-a89e-4d2a-9345-ec64ecfb2ac5,Only wants premium which I will rather never buy🗿🤡,1
4a0bb30b-1e6b-4acf-b76f-fabc4358e435,"Hey Spotify, I dont know your email but I used to love your app untill ya made looping not free, idc if its to keep up money, I've found this as a problem as I would love to have a free account to listen to music on loop, please respond if you have an answer as to why you've done this.",3
27085fa6-27f8-4b6d-9286-fbe91c8d0adc,"Amazing, i listen to music in this app none stop it's a really good app in general, there is good music, playlists, artists there's just one thing i dislike about it.... It's showing the desperation for Spotify Premium.... I don't like how we get to listen to limited music and the ads are fine, it's pretty fair but i think you should fix this",4
b696639a-bb5b-4ad4-b3e8-2fba1b4237d9,I enjoy listening to any music that I want,5
f899244b-1eee-4e59-9d57-ac09fe4849ef,"fantastic app, I love it. I've been using it for a couple of years now. My only complaint is that the random is no longer random. I know that it hasn't been random before, but it's horrible now. It chooses the most played songs and just repeats them. But it's the one choosing the songs so its just 50 songs on repeat out of a 5000 song playlist. I would love for there to be an option for true random and slightly altered random shuffle. Please",1
248172f0-ec5b-4584-8569-10a935383ef7,Add are short,5
9aaaf7f1-20d5-46e7-ae9d-38ea52440986,It's called a playlist so I can play what's on the list according to the order not make it a PREMIUM FEATURE. I hate you.,1
5dd90066-5093-46d2-be69-ba8a42a85f2c,So Good song,5
6601aab2-d8e8-4d2e-89c4-58da57c0df08,Nice,5
108ae03f-6f9e-4f1f-bf19-a3e041182e85,"Have to change my review, since Spotify is now following the steps of Netflix and removing family subscriptions.",1
91610d2b-e6b5-4a06-a239-73bde1f1a1f5,"It's easy to start Ur day by being given a playlist and have a DJ, That's was unexpect, I'm enjoying it now",5
92635e0d-07d1-476e-aa7a-7aa8cfb4f8ed,Its good but adds come more offten even tho i biught premium,5
8ae98bdb-34d9-4b16-b456-bb8dcc8c9e91,Excellent application 👍👍👍👍,5
dc69af96-13ac-485c-a6b0-368e327d25a8,Great,5
dc597970-9f86-48c2-9905-78dc16d6017c,I love song so much 💕💕💕💕,4
a95d9e5f-88f7-4073-a2c7-5aea2acb0646,"Idek jus good, ruby rosery>",5
dda3a3f6-7e8a-473e-9d14-3feced4234cd,We can't play a song twice a day. Shuffle is good but don't give the songs out of the playlist,1
2c005550-eb65-4232-974d-7c9033563276,This is Good music app in I. Can not become this music,5
f9f41907-69e7-4a09-b19e-8762bb2d5bfe,Because of this app I can listen music smoothly,5
c4d81df4-b0e4-448c-9cd9-c62c7d5da5ea,Pay for premium still get adverts,1
527190cb-a53a-4128-8a1d-d74f54996de8,This is the best app to play music,5
d75e3ae3-56a2-4ae9-84f8-3a46a29e6ffa,Very nice,5
e80ce1d6-4ce4-47c8-aac2-6a2878e637e5,I've been having issues with all sleep sound podcasts buffering or completely stopping. All other music plays fine. I even uninstalled and reinstalled the app but the issue continues.,2
6ef4ee55-5fa0-4164-bada-d2be30fba17a,"stupid video ads, no wonder why people download revanced version of spotify",1
0c10a996-1503-451c-808c-b48e20c78286,Mauvaise expérience et beaucoup trop de pub si tu paies pas l'abonnement (trop cher),1
76b2697f-9b6a-414d-b402-368786eb1999,Wonderful collection of world music,5
4379b237-ef3d-478f-a901-0eb6c1381fcf,Spiritual podcast is really good. I am a big fan of him,5
ddac7841-897a-4624-91cf-7b97535c7157,Good music,5
bf33e1f6-c2a8-458d-833b-ad0117c874e9,Its good apps,5
a35d7426-4e81-4bbb-86d9-40d478000b49,Beautiful app,4
f735a64f-3f77-4e2a-be9a-73f66b422e3c,Good sound,5
e26870e3-26eb-4371-9d65-cf79bdb06f40,"I would rate it negative stars if I could. By far the most infuriating, worthless app I've ever had the displeasure of using. Songs that you search up don't play immediately, it plays related songs instead, forcing you to use your limited skips to get to the song you actually wanted to hear. Sometimes the song you wanted doesn't even come up at all. Not to mention that the ""watch an ad for 30 minutes of uninterrupted listening"" is a sham. It just plays another ad right after. Lags and crashes.",1
0fd1f8e9-ae27-4fa8-8a39-4be30aa251b2,Sharing account.on 2.phones,1
bc64231a-cbc1-48f9-8145-b51da0c3f0a9,I'm only rating it 5 stars because it ask me to nicely,5
71d73950-bd57-425e-b0a7-a8bbb65bd6ac,The best app for online music.,5
5c2ae83f-88d3-489a-889d-cad9de7119dc,Very good,5
bb63cc28-2686-4750-bcf9-fd4e9eace6d0,Some songs don't have lyrics,3
b770f174-4058-4a88-bb73-be466c666566,Good,5
4196f481-38fb-4499-9076-b156c18a9d84,Great app,3
684cc6df-1358-4025-b35d-d6b2e910e198,Badest app of the world without premium no songs will be played of your choice,1
3bf20a10-def4-4ffa-a8fd-bd4dc3c7fdd9,"This is a very useless app. Instead of using this app, it is better to download the songs and play them offline.",1
86e6e2be-bdb6-4105-a553-3fcf7cc1bc0b,Randomly stops after commercials 😑,2
dda6dffc-92a5-4c2e-a9a6-a6efa3a0896b,"It plays a song that you weren't even listening to or wanted to listen to. 2022, 2024 update it is worse. When will you fix it ? It is not hard to fix it it works better on xbox, but on the phone, it is horrible it sucks worse than school it needs to be fix",1
70874056-ed80-4fdf-8c61-081e3e9aa30e,"I have used spotify for almost my whole life, and have tried to switch to others before, but always end up back here. I love the app for the most part, but would very much appreciate for the like button back, in addition to the add to multiple playlists button. I also think Spotify should contribute more to the artists, if they aren't already. Finally, I think there needs to be an option to remove smart shuffle or add it back",3
a1f7aaff-329a-4764-914b-66deafceb710,I love this app 😘,5
b5645d9e-6d27-4c36-9db5-a6e21dfcce8c,Multiple ads. Now we even can't select song to play. Very bad music app,1
c08fde01-1c1f-47ea-b1c8-ad5241144ae6,Good app,5
a0363708-af53-4db4-9a38-2e279becc802,Nice,5
405ed159-53a6-4a97-b7d1-05509a1819d9,Love it! Price is ok but the music and the ability to use without wifi if downloaded gives this a 5 star!!,5
aa27b9ae-2736-4917-8c4b-b80feadf017a,I like the music,5
6a4f5973-328d-4ea3-b734-f899d92db980,Best,5
72a31c92-113b-478f-b2dc-086b6f2790bb,"Good to have music you love at the tip of your fingers.All the artist ,any type of music.",5
9cf978fa-0fc9-42cc-95a4-47f53ccf8684,Very. Amazing app,5
74979a40-6d7f-41fd-9c37-a2ff133737cd,"Honestly screw this app, y'all better fix this glitch. Almost every time that I turn on my music and then close the app (not the tab, the APP.) it just stops playing entirely when I go on a different app, even though I keep the tab open. I know y'all ain't even reading these reviews, but FIX THIS ISSUE. And by the way, when I dislike an ad, it shows me the ad even more! And I am absolutely NOT paying for your premium subscription. This is absolutely horrendous.",1
72506c0a-f335-4356-90d7-e29c3dd39e4b,👍 good,4
46772ded-1f9a-4504-a7b9-f257c06633a1,"My favorite app on my phone. Spotify is amazing, better than Apple Music or SoundCloud or anything! The design is so sleek and the buttons are very useful. Works well with or without premium!",5
18c9627d-25aa-4720-818f-4767e9da72e7,It was very good,5
06b16ef0-08c3-4b2d-95bf-92aaa463de41,ok fine,5
5b975cbf-c2a1-4724-91f6-5ff31afeef11,Worst music app which manipulate with the music shuffling forcing you to purchase the premium version and having lot of ads Never download and if downloaded then uninstall and report,1
4f887d76-4c76-4d05-8dbc-e501a33577c1,Best app for music 🎶 🎵 👌 🙌 😌 👏,5
61f8d048-f526-4a8f-b451-e8ccd0c8f204,Highly recommended 👌,5
ddb5128d-f955-4e4d-809f-2f254ecf598f,If it was a little more loud would be a lot of better In general it's ok I love it...I think it depends more of what kind of phone we using to hear the music loud or louder ....thanks a lot,4
e90df180-cbfd-49eb-ac50-d816344a3e25,It's beautiful,5
8e75474a-f6ae-4c1b-a492-160d9eaae2bd,Very good,5
6da6db74-dd27-42d5-b9c7-38d23051a783,Doesn't always have the same availability as Apple music but other than that great app,4
f37dbfee-1f56-4690-a822-ed7a49001a0b,"I hate that which you suggest me the next song to play Worst playlist suggestion ever I got Whenever I try to listen another song for my happy, you won't give me the suggestion",3
d830d521-fdda-459d-bdbe-ae8020b11648,I really enjoy listening to music on Spotify. Enjoy the list of choices of genres,5
9c5c598c-918a-4373-b6f2-b4f45bad16ba,Superb collection,5
6b5594fd-5105-4c14-a9bd-3d0aab88946f,Lots of adds but it's a good aap,4
224d05c7-3925-46b7-a987-d42806b05eb9,I can listen to music and i love it,5
4ef8e266-f78f-40cb-b19a-7a9579ea48bd,"It's a good music listening app but , the only thing that disturb you is advertising add, but still I love this app",4
62a052c7-cf47-4a16-b5a4-2ab81d109185,Good for Dat old skool shi,5
d981bb4b-4d6a-4c3d-a1a2-0ddeeaf45096,Premium app😑😑,1
7a188cad-734d-4b21-88f0-f4f1fadf2655,Awesome,1
cebb4f03-40c5-41be-94ab-dc74f19d44ec,Sooooo good 🦋🎼🎵🎶🔊📯🪗🎸🎷🎸🎺🎻🪕🙌🦋🫶🕊️🪽💘🫦♾️🥰🏹🛐✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️ xxx,5
bd5d04b0-f29a-4819-9270-7a9889170924,Great music choices,5
0f81008e-8ac7-4212-b150-ffeaf3163a47,Superb!!,5
6635a5e1-72d8-431b-ae00-2f751296049e,I love this with a headset on,5
f9098e8b-a993-4058-a285-87df7490354e,Perfect,5
1b9db0b9-8042-483f-aaeb-cb3b4c38d38d,Good,4
9249aa13-6c9e-4245-b0e8-942f8b5b3209,"I'm already a big music lover, with already owning a cassette, vinyl, and CD player Spotify just adds to the library and my love of music!",5
dca098ae-bd81-431d-a6b4-4480855fe3bf,Always freezes music and lyrics are always out of sequence,1
d6809c58-5dac-4257-a51d-37d252d4b06f,Better working,3
5f895130-5729-476d-8679-241cec9127f8,Awesome! Still. Love Spotify!,5
cc262322-8fa1-4152-bb0c-5af79d87d11e,La uninstall kar liya or ka ads ko improve,1
cede70e5-50fd-47cf-a3ee-022e774318d4,Good,5
790dd8a0-284b-4b68-b799-ec66fe61e966,"Ain't gonna lie to y'all awesome app love the music but MAN I do not wanna be hearing some ""tired of the interruptions"" in the middle of my ""crying in the shower"" playlist, like dawg I'm litterly bawling my eyes out and you wanna interrupt my music like shush. Other then that though def good app gang.",4
efe4f603-2a37-4f1e-abc7-bd44d82bcf94,Spotify music and pod,5
a9ab30e6-5614-4b08-830b-36870cec2820,"Spotify is now apparently blocking long-standing podcasts I follow. If you are ok with censorship, it's probably fine. Will be using YouTube instead.",2
216546b0-9ab4-441b-8bc9-3c512d035734,I really love it 💗,4
4bc79b7a-bb71-4c73-90a0-1afca967824a,"Recommendations are good. You'll probably listen to the songs you want to, without choosing them... Most of the time atleast.",4
f1ceb4f9-3b04-47a6-bfd7-9b48d330e5b4,"Awesome sound quality, DOPEST & FRESHEST PLAYLISTS 🔥",5
1897702c-b4da-4307-9d20-daedd476cff0,Very Convenient💜🫶,5
f69cea2a-e784-4aaa-8147-8ca104ddc28b,"It was better before getting 4 ads after a song. Plus, it said that I got 30 minutes of ad-free listening, and after the next song, it played an ad. This is becoming a cash grab, and not gonna lie, sucks. Can't even put a song on repeat or play it back. SPOTIFY, PLEASE GET BETTER 🙏",2
f08c284a-ce15-4abc-9d48-381557c15524,Pls avoid the ads its coming more,3
3a1b5819-8622-4908-8987-305c669b6545,Very good 😊,5
8c33b3a4-3f73-4df2-b04b-c6781fcce5e7,A perfect lineup play list,4
8d560ef9-9fce-4227-a43a-07b48b16020b,"Amazing for music, but not including the audio books in the premium plan is really lame. You keep raising the price, and not having them included in that cost is BS.",3
47918771-8d9e-4508-9e4d-6c88c624c490,Very much ads show after every song play please do not download,1
ca521fb0-78a9-44fc-b4b4-76559abf7b1e,Best songs ever!,5
1ddaf8f1-9be7-4d2c-8a65-f5c9ffddc5a9,Absolutely love it. Got a >7 hour long playlist of my fav songs and was able to send it to my boyfriend. 🥰♾️,5
cea89508-efdb-4f15-aa70-8dbf4a8a0dcf,It's that best,5
88f52364-8078-4a12-97c4-0f4f0e5c4d6a,"The app always closes every time I connect the internet. Then I have to restart the app wait for it to close again, so so I can use the app normally",5
a1d5170b-3ee3-4f30-aa83-d9f9c9c7487d,Love this app but if u coupd downlaod songs for free like pandora it would be even better,4
17385421-e357-42cf-8eb1-3bf3126e4643,"Best thing ever, been using it for years, Spotify is #1, love sneaking in my playlist while doing PT on base, yk?",5
bd837a84-3be7-474c-be96-9ba73ae74ea5,Awesome music,5
c2d2b8db-4ddd-4f38-aac8-8fdf8241e338,"Just good sound, variety and overall enjoyable variety of music",5
af845834-f1d8-45e5-bf7c-3408d5f432c8,Awesome 😎,5
261f3fea-1b37-474e-9eb0-07100833b7c4,"Signed up for premium and the selection of music is vast. Multifaceted platform. Music ,podcasts, audiobooks. The only downside I have found is the limit on audiobook time. Would be nice if there was a plan to include unlimited audiobooks",4
06d8d545-2077-4b8e-a535-867524a8100f,"So fire no cap, we finna listen to music all day bouta start listing to music 24/7 no cap fire fr fr poop fart",5
7f142bf9-97ff-49e3-a2da-cc5535273de8,👍,5
243af05d-1e84-4520-bcf9-26a0e29f4d90,Extraordinary,5
29e79b37-e0ce-4ef4-b70f-567b1ee06bad,I love it when ever it gives me a trial either for 5 or 3 months,5
0430778a-0374-4996-aa63-59c78b919063,This app give more advertisement than any other app!!!,1
21e99351-8bad-431b-aba1-a7b57b3e773f,💯 good job,5
47c36c6b-116f-44d9-8585-a004e5088960,"Horrible, I can barley do anything on the app, everything should not be gatekeeped with premium at this point I'm just disappointed. I can't even play back parts of songs, honestly if your reading this use another device to use Spotify since phone is just utterly useless 🤦‍♀️",1
667efaf5-6158-4f2a-895a-624be844b878,"Your app is acting up, it logged me out and I haven't been able to login for over 12 hours. It keeps loading for eternity after I put in my login details. Also, the premium student page will not load payment page, the price options appears to be unclickable even though I have been verified. This is annoying!",1
c308c738-9f66-402d-acef-0ac5dbbe991f,Way to relax in this stress life,5
498e351c-f668-4be4-843e-f91dd9e10e7e,"Vocês adicionaram ads mesmo pagando mensalmente. Me diz, PRA QUE pagar mensalmente se tenho ZERO benefícios?",4
4b717b41-f0c6-472f-80af-27fcabc8ded2,best music app 🎶,5
cb79c725-eb0c-4120-b115-31daae7143e0,Nice,5
0fb65c49-31ce-4e19-9a71-0e533706cca3,"Love the music,,",5
8ec03ae4-17a3-42a3-84ac-b42c82b5e4ba,Can't find any songs that were on my Playlist. Hit play on a song and it played a different one ...this was good pn a tablet but sucks on a phone,1
0c68ce5a-8d6a-4deb-a8d2-eb8a8280868e,Like and dislike options are messed up. Can't block big name artist and poser songs,3
35d5d495-f367-419d-acd4-02f973fb38ac,Dope,5
714884d9-fbba-4d1b-9426-dc1713c9d3f9,U can't even select where the music start or skip some part of the song and u need premium just to play a playlist in order the YouTube music is better but Spotify has been my fav music player but with things it's very sad but I will change my review when they change this and I can't even login to my account what's the problem with you guys,3
62d6ba6f-a010-4473-beef-1232ec9c0d1d,Been using for a decade and I wouldn't get my music anywhere else!,5
9b60dd4f-8dc9-4927-805f-62be9dfb58ae,Youtube music is better.,1
a658fa40-aab4-43e0-9784-cb8847acce29,excellent good,5
229dfcc5-5ec3-4893-87e1-5bbf2bf7f910,"It won't let me back on my Spotify account when I try to log back in, and when I go to the website to reset my password, it says this email is not attached to an account but I know I put in the right email and I did have a account and linked my email to it.",2
29eee61d-a650-469f-acf9-db78b159a517,Great App,5
61a4c051-bbfa-4e15-bc5c-41cea2ce48f9,The best spotify for me ..love it,5
b5a00358-e4d8-4725-abc0-27d18fd49258,🤮👎👎👎👎👎Can't skip ads anymore ‼️‼️‼️‼️‼️ What percentage of people skip ads as soon as possible? Ads are all horrible! One star.,1
13c12d9d-8777-4450-b1cb-5cd29f95b2b1,No me dejó escuchar Cheese de StrayKids,1
801edce5-9db9-4d82-a6cf-d02c121c1a02,? Great ;),5
bf7711fa-387b-46f9-bbc0-834a8bb0fd40,Great,5
80391bdf-1d8a-415a-8d75-dc314839707a,"Even with files downloaded to listen to offline unless there's some internet it will just not even load the app which is terrible, local files are just any file it finds on your phone so you can't choose specific folders (you can on the PC version) and the song recommendations just constantly give me my own songs from my own list maybe make a filter so you can find songs you don't already have in your own playlists I don't need to see the same songs constantly give me some variety.",2
92c25178-1f50-45b5-90af-8d687268ea40,"Unreal user experience, exceptional music quality",5
b83ec13d-941e-4f5f-aacf-cae2a553441b,"Bad, doesn't let you choose the songs you want to listen to. It used to, but now it doesn't. Edit 2024, also Spotify bricked car thing and that sucks too.",1
6b54ae4c-4cf6-4eb5-80c4-f412c7b72bc9,Spotify is amazing but one problem That is otomatick network issue,2
f94f9088-e831-41ba-a85d-1c6a64e5f7af,Great music streaming app,5
178c33d4-aaa3-4029-95b2-deb2caad4d34,"Greatest music app ever. This is thee best place to listen to all your favorite songs, singer's and watch thee lastest videos.Wether you pay for a subs or not it's top notch. One app 4 all ages of music lovers.I have used this app for many yrs off and on. And no matter what ""SPOTIFY IS SPOT ON ALL THE TIME"". They have plans to fit everyone. Always happy with ""SPOTLESS SPOTIFY"". They care about their users and this is why they're #1. Service is always pleasurable.""Don't wait try Spotify today"".",5
fb350dd6-323a-4bbc-9c4d-d6b365240b05,Can't loop a song in mobile anymore,1
de52c345-039c-4c24-af3c-f0d191dcc90a,"Just a side note: could you guys please make it possible to view album cover images in full screen by just tapping them, for graphic design enthusiasts like me? 🙏 🥺 And please add FULL music video, Seriously!!!",5
e8ce5ddb-2c48-4235-b4dc-5187dfc9be57,"I like Spotify, but I wish I had the option to sort my playlist by duration, using a mobile device, like I can do on a computer.",4
ae3ac737-08f7-4846-8717-b231cdb44b1f,Great podcast and music app. You have to pay for less/no ads,5
55ce6de3-d416-457e-b9f8-f5b564b7a8e4,Reliable and trusted app.,5
fc601803-71cf-450d-98d5-3dffe841a445,I love this app but I played a play list and it would not show the songs it just showed the creators of the song I deleted the app and I'm re downloading it right now,4
