reviewId,content,score,cleaned_text,Sentiment,cleaned_text_tokenized,Dominant_Topic
0c7fbd62-5b0a-458d-86d9-ca1855e45bd1,I love Spotify... the upgrade with no advertisement is worth it,5,upgrade advertisement worth,Positive,"['upgrade', 'advertisement', 'worth']",1
eb45dee1-197a-4262-afe8-cc2d0d2fe17c,Spotify is awesome and I enjoy listen  to great music. Easy to search for your favorite music. It is very cool   ,5,easy search favorite cool,Positive,"['easy', 'search', 'favorite', 'cool']",1
4f0c9ce3-29d0-4b5b-bd38-408a5be0eb12,Awesome collections of music,5,collection,Positive,['collection'],1
63b9e580-5786-4715-83da-c7b0731b4703,"After update the progressbar is lost, song randomly pauses and cannot control it thru bluetooth. No songname/artist on bluetooth device. Please rollback to previous version...this is useless. Samsung Galaxy S21",5,update progressbar lost randomly pause control thru bluetooth songnameartist bluetooth device please rollback previous versionthis useless samsung galaxy s21,Positive,"['update', 'progressbar', 'lost', 'randomly', 'pause', 'control', 'thru', 'bluetooth', 'songnameartist', 'bluetooth', 'device', 'please', 'rollback', 'previous', 'versionthis', 'useless', 'samsung', 'galaxy', 's21']",0
aa7541be-ca58-48d2-a09b-1b2a886ef358,Where is the one day premium ,4,day premium,Positive,"['day', 'premium']",1
045a4848-0d84-4a54-a609-c85f3b242e9b,Super kocham spotify,5,super kocham,Positive,"['super', 'kocham']",1
535019b4-9151-47b6-a7b6-693ad6ac0834,Very nice app,5,,Positive,[],1
3684b8da-20c7-4052-9dec-c75e0e36e3c8,Best streaming app ever,5,streaming,Positive,['streaming'],1
97e441ce-a5b5-4582-83d0-34576186121d,The best music App ever.,5,,Positive,[],1
22268ab4-f807-41a6-8815-9b716e971119,They've been very good to ME,5,theyve,Positive,['theyve'],1
275b1fff-b367-4df0-b127-64b894e50e79,I was going to give 5 stars but advertisement are so annoying shame,4,going give star advertisement annoying shame,Positive,"['going', 'give', 'star', 'advertisement', 'annoying', 'shame']",1
d336a5ce-a237-4775-8598-5b625663317a,Best music app,5,,Positive,[],1
b358fd2b-ed8c-4cc7-9917-e084afc08abf,God awful without premium but good if you have it,4,god awful without premium,Positive,"['god', 'awful', 'without', 'premium']",1
00ea3f5c-0f7a-4160-a422-bdd8614701b7,Very litt better than apple music,5,litt apple,Positive,"['litt', 'apple']",1
1b6d0dc2-acf9-4dba-a7bf-d213b2b6f38f,Good worshipping songs,5,worshipping,Positive,['worshipping'],1
9893606b-3f95-49f6-a1bd-f7322e227dc7,Spotify is great but I hope to see lyrics too in future!!,5,hope see lyric future,Positive,"['hope', 'see', 'lyric', 'future']",1
59e0415a-a39b-4e47-948d-b1f298c79cc9,I don't like the adds but everything is great!,5,add everything,Positive,"['add', 'everything']",1
7db635bd-3ccf-4e44-a5c7-31a42616f60c,Everthing good,5,everthing,Positive,['everthing'],1
1ba7bf3f-e568-4273-9177-82f6e2ff8ac9,I use this all every day. It's the best,5,every day,Positive,"['every', 'day']",1
71bd875d-2357-4678-bce5-2352d396ba11,So much stuff I can play tower 4,5,stuff tower 4,Positive,"['stuff', 'tower', '4']",1
92ea0dd4-3d88-4035-88d2-ab6238ff4e1e,The App is well organised. The Sound is good. Vast collection of music. Happy with service so far,5,well organised sound vast collection happy service far,Positive,"['well', 'organised', 'sound', 'vast', 'collection', 'happy', 'service', 'far']",1
96c1c254-761e-43ae-9946-cfea16032c33,Hooking up a sonos speaker it is extremely difficult and frustrating. But once you figure it out it sounds amazing.,5,hooking sonos speaker extremely difficult frustrating figure sound,Positive,"['hooking', 'sonos', 'speaker', 'extremely', 'difficult', 'frustrating', 'figure', 'sound']",1
c1a3103f-1875-4ddd-b219-b9b76dfb0a6a,Excellent experience Fantastic,5,experience fantastic,Positive,"['experience', 'fantastic']",1
f3a27c33-f793-4a45-a07a-7643a06edf6f,Very fine experience,5,fine experience,Positive,"['fine', 'experience']",1
328edd0d-12b6-4842-87f3-f054201fa181,Very good app,5,,Positive,[],1
3b25d2f5-c7f6-4544-85c2-4dba8fb32fd7,This app is very best and music very good ,5,,Positive,[],1
93f48035-ef8b-4733-b483-c9f1e3dfb43f,M name is Shivam Saha epilepsy medical care. My name is Shivam Saha inter the body respectation crack title pdf 2525.,5,name shivam saha epilepsy medical care name shivam saha inter body respectation crack title pdf 2525,Positive,"['name', 'shivam', 'saha', 'epilepsy', 'medical', 'care', 'name', 'shivam', 'saha', 'inter', 'body', 'respectation', 'crack', 'title', 'pdf', '2525']",0
e62becf8-4f5e-490a-bbfc-bf795dcf4d81,Best listening app but too many options need premium,4,option premium,Positive,"['option', 'premium']",1
43426571-65b1-443e-b6d8-cf3874eebb9e,Can't live without Spotify. I have been introduced to new music genres from around the world and I absolutely love it! Love the end of year Spotify wrapped as well. This is one app I do not mind paying for.,5,live without introduced new genre around world absolutely end year wrapped well mind paying,Positive,"['live', 'without', 'introduced', 'new', 'genre', 'around', 'world', 'absolutely', 'end', 'year', 'wrapped', 'well', 'mind', 'paying']",1
22e9d9c2-69d9-449d-802a-43836d655f32,Life changing,5,life changing,Positive,"['life', 'changing']",1
be6851d1-329f-4abb-9351-fa1089b2aa04,This is good candecter of song,5,candecter,Positive,['candecter'],1
299b774d-173a-4b7e-b1ee-4d44bae4aa55,Always satisfies,5,satisfies,Positive,['satisfies'],1
7fcd27c4-bb2f-4a85-a57e-34d8bbcd4472,"My rating 3 years ago was 3 stars and now its 4. Great app, but it still has its issues. But the navigation is much better ! I wish they'd bring back the heart for favorites though.",4,rating 3 year ago 3 star 4 still issue navigation wish theyd bring back heart favorite though,Positive,"['rating', '3', 'year', 'ago', '3', 'star', '4', 'still', 'issue', 'navigation', 'wish', 'theyd', 'bring', 'back', 'heart', 'favorite', 'though']",1
63eb8aeb-26e1-4329-a30a-ab688c807c58,Optional...plenty of option and choices.,5,optionalplenty option choice,Positive,"['optionalplenty', 'option', 'choice']",1
9ed4b765-dc77-4f90-af7d-8e5fa7262e50,It very good but sometimes it hard to find song but it good ,4,sometimes hard find,Positive,"['sometimes', 'hard', 'find']",1
d243c151-aa9c-4c56-8f5e-98b1ebbd1eef,The service is user friendly and has plenty of variety. We use the family service and find it very versatile. The dj function is fine but had to state preference. Would recomend,4,service user friendly plenty variety family service find versatile dj function fine state preference would recomend,Positive,"['service', 'user', 'friendly', 'plenty', 'variety', 'family', 'service', 'find', 'versatile', 'dj', 'function', 'fine', 'state', 'preference', 'would', 'recomend']",0
40d8ca67-9b30-44c4-83f9-dceb9c3bea70,Love this app.Really great,5,appreally,Positive,['appreally'],1
c1618fac-b92d-403f-a59d-21e736c1a041,It is great it gives you alot of options for notbpaying for premium even,5,give alot option notbpaying premium,Positive,"['give', 'alot', 'option', 'notbpaying', 'premium']",1
ff27bf2a-4c0c-4f8c-9ee3-adc69a36eee6,It's literally sound!,5,literally sound,Positive,"['literally', 'sound']",1
066b65b5-195e-4ac1-9276-c4528e3eace0,It's helped me out through stuff,5,helped stuff,Positive,"['helped', 'stuff']",1
0128e89c-426b-43c6-baf5-f61c9835d372,I like the app alot I've been using it for about a year the only thing I don't like is the smart shuffle feature i made the playlist how i wanted if i wanted more id add more and also I don't pay for unlimited data (finance reasons) and the smart shuffle thing eats it all up. Can you guys make a feature where you can opt out of smart shuffle,4,alot year smart shuffle feature made playlist wanted wanted id add also pay unlimited data finance reason smart shuffle eats guy make feature opt smart shuffle,Positive,"['alot', 'year', 'smart', 'shuffle', 'feature', 'made', 'playlist', 'wanted', 'wanted', 'id', 'add', 'also', 'pay', 'unlimited', 'data', 'finance', 'reason', 'smart', 'shuffle', 'eats', 'guy', 'make', 'feature', 'opt', 'smart', 'shuffle']",1
a557e320-6716-49cf-a625-ac4f7af57857,Good app for all,5,,Positive,[],1
cf09bb88-8125-489b-b352-3b10abad5261,It is good but there is advertisement. But,5,advertisement,Positive,['advertisement'],1
f5ae362c-ec44-4ead-a058-700f9df96cd1,Milan Dj Sound Testing,5,milan dj sound testing,Positive,"['milan', 'dj', 'sound', 'testing']",1
833f6ce8-8776-47cc-8955-13cbfbe8c958,We love Spotify music alot,5,alot,Positive,['alot'],1
c665bee6-75c1-4ab0-9168-0fa3833d1cc3,"I love Spotify! It's got all the music I could ever want. And I discovered so many new artists. Plus, the price is right for all the features you get. Definitely recommend it if you're looking for a new music app!",5,got could discovered new artist plus price right feature definitely recommend youre looking new,Positive,"['got', 'could', 'discovered', 'new', 'artist', 'plus', 'price', 'right', 'feature', 'definitely', 'recommend', 'youre', 'looking', 'new']",1
ad2e7dc0-3c03-44af-a1ce-483513ab6902,"Spotify perfordance as an app is fabulous and would actually deserve 5 Stars, bit I gave 4 Stars as the billing and payment format is not customer friendly at all. It doesn't allow for annual payment.",4,perfordance fabulous would actually deserve star bit gave 4 star billing payment format customer friendly doesnt allow annual payment,Positive,"['perfordance', 'fabulous', 'would', 'actually', 'deserve', 'star', 'bit', 'gave', '4', 'star', 'billing', 'payment', 'format', 'customer', 'friendly', 'doesnt', 'allow', 'annual', 'payment']",1
5493a08b-b9d3-428a-8cf0-9e23215ae4ea,"Absolutely love Spotify. If you get it, I do recommend getting premium because you'll get bombarded with advertisement otherwise.",4,absolutely recommend getting premium youll bombarded advertisement otherwise,Positive,"['absolutely', 'recommend', 'getting', 'premium', 'youll', 'bombarded', 'advertisement', 'otherwise']",1
429be8c0-2d5e-4035-a6ee-5eb19ebdf692,I enjoy listening to music with Spotify. It's a simple yet fun experience ,5,simple yet fun experience,Positive,"['simple', 'yet', 'fun', 'experience']",1
ce7d7075-732a-4d9e-a59b-0c0c22566042,Bast app for music,5,bast,Positive,['bast'],1
d9cdb1c4-ade7-4979-ae04-95963a567639,"The app crashes frequently, at least once a day",4,crash frequently least day,Positive,"['crash', 'frequently', 'least', 'day']",1
8afdb057-0121-42b5-a48b-2e43e0112859,I love to listen to music when I am sleeping because it helps me sleep,5,sleeping help sleep,Positive,"['sleeping', 'help', 'sleep']",1
4e822afa-3075-4999-9ea7-c39ba23d9071,"There's such variety and available music that you can enjoy tremendous amounts of diversity, I love that. Old and new artists, it's wonderful. Music to relax, music to work out with, music to inspire, music to motivate! Spotify is fantastic! I like that I can share with my Husband too. I also like that wherever I utilize Spotify my playlists remain as I make them, cool...really happy with Spotify!",5,variety available tremendous amount diversity old new artist wonderful relax work inspire motivate fantastic share husband also wherever utilize playlist remain make coolreally happy,Positive,"['variety', 'available', 'tremendous', 'amount', 'diversity', 'old', 'new', 'artist', 'wonderful', 'relax', 'work', 'inspire', 'motivate', 'fantastic', 'share', 'husband', 'also', 'wherever', 'utilize', 'playlist', 'remain', 'make', 'coolreally', 'happy']",1
3ce6e1e0-d766-40a2-8513-1e57893b0c42,NGL this is the best MUSIC APP but I don't want to pay for premium,5,ngl pay premium,Positive,"['ngl', 'pay', 'premium']",1
ba202e38-f7c6-46ed-809a-cf48bb383e3e,I love music,5,,Positive,[],1
31ee5968-f724-45e5-a74d-891cc5cbfc21,Absolutely love this app..it taloirs to me and what I like. It's the best!!!!!,5,absolutely appit taloirs,Positive,"['absolutely', 'appit', 'taloirs']",1
3e27ec3a-1bd8-4d12-b87a-f7d5e4b293c1,Especially good for podcast.,5,especially podcast,Positive,"['especially', 'podcast']",1
161468c1-150e-4926-b9cb-860c66b5f924,It's very nice,5,,Positive,[],1
23c0d52e-ebb7-4184-98ca-448113cbb4d3,Best music streaming app,5,streaming,Positive,['streaming'],1
96428550-ba5e-4559-8492-fea336315d5f,It's a great display and sound good,5,display sound,Positive,"['display', 'sound']",1
46c13444-77fd-468e-bd68-f8287054be4c,Great stuff good music,5,stuff,Positive,['stuff'],1
78d126e9-6240-4963-b25c-6a8360512da4,Excellent ,5,,Positive,[],1
92f2f4b5-8cbf-4a79-8cbe-239f10706836,"I love Spotify so much it's very convenient but I hate that browser and mobile users are different. for example on a computer you can choose your song without needing Spotify premium I think mobile users should be allowed to replay, go back to another song, and choose their own song like on computer but definitely still have the same amount of adds and I think bios should be added for profiles of non-artists :)",4,convenient hate browser mobile user different example computer choose without needing premium think mobile user allowed replay go back another choose computer definitely still amount add think bios added profile nonartists,Positive,"['convenient', 'hate', 'browser', 'mobile', 'user', 'different', 'example', 'computer', 'choose', 'without', 'needing', 'premium', 'think', 'mobile', 'user', 'allowed', 'replay', 'go', 'back', 'another', 'choose', 'computer', 'definitely', 'still', 'amount', 'add', 'think', 'bios', 'added', 'profile', 'nonartists']",1
1aebc5ce-e02c-4804-8cac-b58cc98e75fe,I have been using Spotify for years now. There is a massive amount of information on this application.,5,year massive amount information application,Positive,"['year', 'massive', 'amount', 'information', 'application']",1
8ad139f8-57bd-44a6-b20c-1cb20147fad2,id sell my soul for Spotify chat it's so yummy during class so I don't have to listen to everyone around me talk ,5,id sell soul chat yummy class everyone around talk,Positive,"['id', 'sell', 'soul', 'chat', 'yummy', 'class', 'everyone', 'around', 'talk']",1
f6c450a3-b054-4a28-a02a-1b1bde86ff6d,Thanks Spotify! ,5,,Positive,[],1
bf12a7c3-bd5e-4741-a4a8-35b476be51fe,"I've just started using ,I think so far so good",5,started think far,Positive,"['started', 'think', 'far']",1
307d0d6f-c198-41c3-9139-e64d8092daf3,I love premium,4,premium,Positive,['premium'],1
163b7550-1932-4361-bad7-042a2ca9714e,best app ha har nat k lia,4,har nat k lia,Positive,"['har', 'nat', 'k', 'lia']",1
4e847f3e-139d-4f05-8bc4-5b12c963e6a5,Really I so much enjoying this app.It is so lovely,5,enjoying appit lovely,Positive,"['enjoying', 'appit', 'lovely']",1
9e518152-675a-4d21-a250-2866210045f8,It is a best song app . songs sound is very good.,5,sound,Positive,['sound'],1
d68afb81-d121-48e3-8ba7-c609c99d2222,Amazing... Praise God in Jesus name..,5,praise god jesus name,Positive,"['praise', 'god', 'jesus', 'name']",1
f55932bf-fa9c-4c2c-bee2-97515e762097,"Good tunes whenever I choose!  Old or New, any time!",5,tune whenever choose old new time,Positive,"['tune', 'whenever', 'choose', 'old', 'new', 'time']",1
6b98bca6-120f-4f05-82c8-37cdb49dba2a,great amazing,5,,Positive,[],1
4ca8205e-b69f-47d6-9b42-1117f4f5b3fc,"Has all the good music , love the way the app is laid out vert user friendly",5,laid vert user friendly,Positive,"['laid', 'vert', 'user', 'friendly']",1
0b671290-3453-40d1-b515-b0d7d216eea2,I really enjoyed the app,5,enjoyed,Positive,['enjoyed'],1
a86d7d07-4aa0-47cd-b252-53a9896c2164,Spotify premium music are just best!!!,5,premium,Positive,['premium'],1
0bb18bca-c832-475d-90b8-361586d82b8c,THE BEST....,5,,Positive,[],1
4b815d0a-e13f-44b9-9c0d-a5dcf38c7ea9,I get to listen to the music I want and I don't have to worry about accidentally clicking off or pausing it because I can turn my phone off when I listen,5,worry accidentally clicking pausing turn phone,Positive,"['worry', 'accidentally', 'clicking', 'pausing', 'turn', 'phone']",1
9a27cd2b-f84d-43f7-b3e8-575422fa9156,"Love it, it's very easy to download and use",5,easy download,Positive,"['easy', 'download']",1
97fe75f1-d88a-4bcc-9212-564aede28f7a,Beautiful music ,5,beautiful,Positive,['beautiful'],1
6a72b0a7-0b01-4ddf-919d-1a292560b0ac,"Dreamy, great clarity, and awesome.",5,dreamy clarity,Positive,"['dreamy', 'clarity']",1
98f547dc-95ab-4ade-acdd-6bba6098c6b4,More skips pls but one of my favorite apps,5,skip pls favorite apps,Positive,"['skip', 'pls', 'favorite', 'apps']",1
8cde4a2e-3088-44ff-8d1d-3d17384ae124,I love Spotify,5,,Positive,[],1
2f3c0c71-033e-4058-bbd7-2407cdcc96ee,"I'm on the premium student plan. Spotify is the only music streaming service I use. I love it! The music is clear, high quality, and the interface is easy to navigate. Plus, being able to listen offline is helpful when I have no phone service in certain areas. There was an issue when the music would stop playing and the app would crash, but it's been patched. So, I have no issues currently with Spotify. The app runs perfectly!",5,premium student plan streaming service clear high quality interface easy navigate plus able offline helpful phone service certain area issue would stop playing would crash patched issue currently run perfectly,Positive,"['premium', 'student', 'plan', 'streaming', 'service', 'clear', 'high', 'quality', 'interface', 'easy', 'navigate', 'plus', 'able', 'offline', 'helpful', 'phone', 'service', 'certain', 'area', 'issue', 'would', 'stop', 'playing', 'would', 'crash', 'patched', 'issue', 'currently', 'run', 'perfectly']",0
5a0e3125-f470-4da6-bb90-a3c71df46002,"10/10 I've been using Spotify for years, and I love it and everything that's been done to it too.",5,1010 year everything thats done,Positive,"['1010', 'year', 'everything', 'thats', 'done']",1
c648c9a8-6a0e-4a58-b9e5-a1fa9c3b998f,"Love the podcasts,generated Playlists..  Great app",5,podcastsgenerated playlist,Positive,"['podcastsgenerated', 'playlist']",1
8cf8da4e-9dcc-43be-8003-a51cdb0cbf37,What's going on?? I can't clear queue anymore????? This repetitive stress has my queues very mixed up and inconsistent. Why am I paying for this if it doesn't work anymore?,5,whats going clear queue anymore repetitive stress queue mixed inconsistent paying doesnt work anymore,Positive,"['whats', 'going', 'clear', 'queue', 'anymore', 'repetitive', 'stress', 'queue', 'mixed', 'inconsistent', 'paying', 'doesnt', 'work', 'anymore']",1
1c80f641-dadf-4c82-9eab-f69757b8208f,Overall good experience at premium lots of features can be accessed in premium . One suggestion I have to tell that is. There is section of one playlists according to the mood of listener so people can find or play music easily .,5,overall experience premium lot feature accessed premium suggestion tell section playlist according mood listener people find easily,Positive,"['overall', 'experience', 'premium', 'lot', 'feature', 'accessed', 'premium', 'suggestion', 'tell', 'section', 'playlist', 'according', 'mood', 'listener', 'people', 'find', 'easily']",1
8cc0fb7e-2224-4d12-ae05-7cbc9fa42b56,The best app top 1,5,top 1,Positive,"['top', '1']",1
6621bac2-c5eb-4db5-bbc0-ddf9f31c950c,"Here, song is awesome, it is fantastic,confidenceir song, Motivational sing and very qualities song are there. But one think I don't want it is spotify premium what is spotify premium. But, one think I like in the app is when we listen any song or funk/phonk we can add song to liked and favorite Playlist.",5,fantasticconfidenceir motivational sing quality think premium premium think funkphonk add liked favorite playlist,Positive,"['fantasticconfidenceir', 'motivational', 'sing', 'quality', 'think', 'premium', 'premium', 'think', 'funkphonk', 'add', 'liked', 'favorite', 'playlist']",1
6de4d139-2dfb-4e34-8e9e-9bae7978d783,It's good I like it,5,,Positive,[],1
3f0c70ce-2166-4a66-bd4e-d534c2bb81c0,Brilliant,5,brilliant,Positive,['brilliant'],1
d161a1e6-749f-4839-b88a-256185c9d3e7,Music at your finger tips.,5,finger tip,Positive,"['finger', 'tip']",1
103ac220-0ff1-4f2d-9240-2a0e8a27b90d,Greatest music app.,5,greatest,Positive,['greatest'],1
6ccb146c-f539-4079-9eb6-575ac64c29cd,L O V E spotify,5,l v,Positive,"['l', 'v']",1
319a83e8-5d26-46f9-a533-cad41bf175dc,I enjoy listening to the pod cast. Thank you,5,pod cast,Positive,"['pod', 'cast']",1
98fe16f8-53e4-4297-969f-5696aecf69af,"nice selection, just right",5,selection right,Positive,"['selection', 'right']",1
c019505e-fb94-4d6b-a1ab-f881e8eca3cf,It's perfect ,5,perfect,Positive,['perfect'],1
6b5e9ecc-0eb6-472b-a5f7-91937e1c38b1,It is a cow,5,cow,Positive,['cow'],1
e0ab796d-445c-4a33-8ddc-0da84f26ba8f,great exp experience! I highly recommend changing the download options. I wish I could download songs without premium.,4,exp experience highly recommend changing download option wish could download without premium,Positive,"['exp', 'experience', 'highly', 'recommend', 'changing', 'download', 'option', 'wish', 'could', 'download', 'without', 'premium']",1
20057bef-18f6-4c80-972e-7f8158d0b9f2,I have had enough of these and I think even YouTube does have discard on YouTube premium,5,enough think youtube discard youtube premium,Positive,"['enough', 'think', 'youtube', 'discard', 'youtube', 'premium']",1
425b9f02-302d-489b-b557-6b9e2b118a6c,I've been using this app for music and podcasts for over 1p years now it's my favorite,5,podcasts 1p year favorite,Positive,"['podcasts', '1p', 'year', 'favorite']",1
d91d0181-5622-4e66-9673-765a0fbfd326,I give it a five-star but when I can't pay my bill and they pause my subscription when I come back to it after I pay it I have to download all my playlist again and I don't like that I think if it's paused it should pause all that and not delete the playlist already downloaded cuz now it takes up way more data to do it again,5,give fivestar pay bill pause subscription come back pay download playlist think paused pause delete playlist already downloaded cuz take data,Positive,"['give', 'fivestar', 'pay', 'bill', 'pause', 'subscription', 'come', 'back', 'pay', 'download', 'playlist', 'think', 'paused', 'pause', 'delete', 'playlist', 'already', 'downloaded', 'cuz', 'take', 'data']",1
2878153a-e26b-49f2-8960-3ce7d06827a2,Fun to use and freee,5,fun freee,Positive,"['fun', 'freee']",1
ccc529e7-505c-4b30-a768-76846d4764ff,Spotify is a French kiss good job Spotify,5,french kiss job,Positive,"['french', 'kiss', 'job']",1
6b1ad916-c434-4b5e-a891-ccaeb837b61e,My Bluetooth headphones won't work anymore on spotify but everything else I'm confused why because my wired headphones work with spotify still?,5,bluetooth headphone wont work anymore everything else confused wired headphone work still,Positive,"['bluetooth', 'headphone', 'wont', 'work', 'anymore', 'everything', 'else', 'confused', 'wired', 'headphone', 'work', 'still']",1
f4a2f33c-bdbd-40d4-9a6e-5551b9e065cf,Awsome app but with premium service otherwise just F..........,4,awsome premium service otherwise f,Positive,"['awsome', 'premium', 'service', 'otherwise', 'f']",1
324c1498-8e0d-454e-aa07-c9626f9f03ce,Endless entertainment to suite all tastes. Fantastic app. 5 star  ,5,endless entertainment suite taste fantastic star,Positive,"['endless', 'entertainment', 'suite', 'taste', 'fantastic', 'star']",0
7db1e153-90a2-45a1-9c9d-f90642865e28,Love listening to music,5,,Positive,[],1
e45656c6-15b4-4f0a-87ee-30662fb768e1,Price hikes are getting out of control.,4,price hike getting control,Positive,"['price', 'hike', 'getting', 'control']",1
59daf18b-5c16-4a70-804c-e72e74c5c06a,"Too many advertisement and the 30 minute no advertisement is a scam. Other than that, really good",4,advertisement minute advertisement scam,Positive,"['advertisement', 'minute', 'advertisement', 'scam']",1
63e04a43-6dfb-4208-9c6e-e6a3ea7d9c83,It's awesome I don't know what to say it's just awesome they have things that are out of print they have music that doesn't exist anymore technically physically,5,know say print doesnt exist anymore technically physically,Positive,"['know', 'say', 'print', 'doesnt', 'exist', 'anymore', 'technically', 'physically']",1
313da3ec-256a-4a23-8e15-b84f7843fc0e,Excellent thanks,5,,Positive,[],1
1dd85b46-b644-43da-a4b8-33fce7f473d4,Great alternative to YM,5,alternative ym,Positive,"['alternative', 'ym']",1
23d1fdb6-77cd-4d57-8a7a-512e27ccf7b0,The shuffle feature hardly shuffles It plays/shuffles songs that were added around the same time and repeats songs before shuffling through list,4,shuffle feature hardly shuffle playsshuffles added around time repeat shuffling list,Positive,"['shuffle', 'feature', 'hardly', 'shuffle', 'playsshuffles', 'added', 'around', 'time', 'repeat', 'shuffling', 'list']",1
69ac43e6-0342-4f0a-82e0-c3a6e7111f9f,Love love love,5,,Positive,[],1
f392049f-bf0c-4f05-a7c2-72d9e50ca55a,When you want to know what's really happening you'll find it on the West Report.,5,know whats happening youll find west report,Positive,"['know', 'whats', 'happening', 'youll', 'find', 'west', 'report']",1
af6f260d-b59a-4855-a7ea-03179631f238,Simple and easy,5,simple easy,Positive,"['simple', 'easy']",1
8f47329d-417d-4214-b0e1-07dcb3d5b249,"The only problem that I have, is that the devs haven't implemented a way to delete all, artists, albums or playlists without scrolling and deleting one at a time... It's too time consuming!",4,problem devs havent implemented delete artist album playlist without scrolling deleting time time consuming,Positive,"['problem', 'devs', 'havent', 'implemented', 'delete', 'artist', 'album', 'playlist', 'without', 'scrolling', 'deleting', 'time', 'time', 'consuming']",1
fd4300cb-4935-4b22-a319-80d61494c7b6,"awesome, but need a equalizer",5,equalizer,Positive,['equalizer'],1
740cea55-0d2b-4a87-8f10-b8ca80720e38,I love spotifying recommended Spotify to all my friends and family even people don't even know I recommend Spotify to everybody is my number one app in the world,5,spotifying recommended friend family people know recommend everybody number world,Positive,"['spotifying', 'recommended', 'friend', 'family', 'people', 'know', 'recommend', 'everybody', 'number', 'world']",1
f67266c4-f12c-4d74-b415-8eaa5e1da35c,It is nice APP,4,,Positive,[],1
88b0b2fb-38b6-4422-84cd-52a287517d95,Provides ally podcasts and music requirements,5,provides ally podcasts requirement,Positive,"['provides', 'ally', 'podcasts', 'requirement']",1
b88ec8bc-aa82-4c50-9bf9-8675169ccd05,The #1 best music streaming service(no glaze just keeping it ),5,1 streaming serviceno glaze keeping,Positive,"['1', 'streaming', 'serviceno', 'glaze', 'keeping']",1
49f3ad97-2f6b-4050-8bcc-4d4ff4621bc4,I love    Spotify,5,,Positive,[],1
245f8239-4772-49d9-aa63-02cf7ebc80b0,I am enjoying myself,5,enjoying,Positive,['enjoying'],1
32ea09e5-1dd2-496d-845f-e03b65da2567,Let me explain how to dj on the app.... Well in a way use a equalizer that can play sounds like a boom box that's how my power works I need no equalizer or pich changer I have a music gift for my entire body and mostly eyes.,5,let explain dj well equalizer sound boom box thats power work equalizer pich changer gift entire body mostly eye,Positive,"['let', 'explain', 'dj', 'well', 'equalizer', 'sound', 'boom', 'box', 'thats', 'power', 'work', 'equalizer', 'pich', 'changer', 'gift', 'entire', 'body', 'mostly', 'eye']",1
0f943304-208f-4076-941a-61e5e26b8aa3,"I listen to my Spotify just about everyday. It's a part of my life, and the words go along with my life a lot if the time. ",5,everyday part life word go along life lot time,Positive,"['everyday', 'part', 'life', 'word', 'go', 'along', 'life', 'lot', 'time']",1
2e4e0253-ffd7-4021-85c8-77e0b5c0d058,Most music are available,5,available,Positive,['available'],1
a012f987-ef87-417d-9bfd-909ae3ba46c3,Easy streaming and always up to date for the latest music drops.,5,easy streaming date latest drop,Positive,"['easy', 'streaming', 'date', 'latest', 'drop']",1
49c417e5-863c-4a00-a282-9bf1f41d89f7,EXTREMELY EXCELLENT,5,extremely,Positive,['extremely'],1
c0e3620c-ebcc-4eeb-9ed0-5faceab6d3e9,Great podcast,5,podcast,Positive,['podcast'],1
554dbac2-803e-4d93-b57e-1c94fe1de1a2,I like it ,5,,Positive,[],1
f12d4676-3847-42b9-8700-58b0a5a7c303,Room for improvements but i am not able to live without it currently Although basically unsuable if you arent paying as of now 110 SEK which is about $11 in subscriptions each month.,5,room improvement able live without currently although basically unsuable arent paying 110 sek 11 subscription month,Positive,"['room', 'improvement', 'able', 'live', 'without', 'currently', 'although', 'basically', 'unsuable', 'arent', 'paying', '110', 'sek', '11', 'subscription', 'month']",1
dfab4e5e-6533-4fa6-8b64-1c0e3e3c0cbe,You're the BEST!,5,youre,Positive,['youre'],1
32b5715f-23f0-4d9f-b8fc-17d39600cdbc,Spotify is amazing! I love it so much. There's seriously no reason to not like it.,5,seriously reason,Positive,"['seriously', 'reason']",1
87a5ff95-74fd-4db2-b184-e4128b2a53e5,Wonderful if it was free,5,wonderful free,Positive,"['wonderful', 'free']",1
1378f9db-5d82-42c2-ae8a-1a319ba21cd4,"big experience, thanks Spotify",5,big experience,Positive,"['big', 'experience']",1
688bb11e-07bc-4134-9ec3-b70448ba8356,Awesome sound quality,5,sound quality,Positive,"['sound', 'quality']",1
f85c1278-cd05-47a9-9fad-3e77763664f8,"I've been using this for 3 years, this app is just. GREAT That's all I can say. I've been using free version all this time and recently switched to premium. Honesty just fire app bro ",5,3 year thats say free version time recently switched premium honesty fire bro,Positive,"['3', 'year', 'thats', 'say', 'free', 'version', 'time', 'recently', 'switched', 'premium', 'honesty', 'fire', 'bro']",1
547ec651-4360-4343-8cde-f81c1b1e72dd,A wonderful experience can listen to what I want it's one amazing app....,5,wonderful experience,Positive,"['wonderful', 'experience']",1
4f4839ef-ee30-40fb-ba7e-0379da0ad423,Classic Road Trip - making the journey even better !,5,classic road trip making journey,Positive,"['classic', 'road', 'trip', 'making', 'journey']",1
a8cb7726-7683-4084-ba0a-ae04bb1684da,Better than listening to fm radio,5,fm radio,Positive,"['fm', 'radio']",1
9c6248f4-6fa6-47ee-90be-d7509d9ad07a,Best for listening music will playing games or using a app.,5,playing game,Positive,"['playing', 'game']",1
